,PRICE,MILEAGE_KM,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,CAR_AGE,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,POWER,LISTING_URL,BRAND
2043,156800.0,48000.0,62100.0,2615.0,3.0,66953.0,27547.0,1395.0,1572.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1257934&DL=2541&utm_content=SLeligible,Skoda
2044,108888.0,139888.0,88862.0,2922.0,12.0,71430.0,40966.0,1997.0,1610.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284604&DL=2318&utm_content=SLeligible,BMW
2045,90800.0,58100.0,38504.0,2349.0,5.0,36237.0,15220.0,1598.0,1289.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1252564&DL=2541&utm_content=SLeligible,Hyundai
2047,133800.0,88000.0,39903.0,1129.0,7.0,54382.0,48251.0,1991.0,1785.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285124&DL=2296,Mercedes-Benz
2048,98888.0,94000.0,30851.0,1702.0,6.0,38696.0,30477.0,1991.0,1644.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283212&DL=1000&utm_content=SLeligible,Infiniti
2049,65800.0,56704.0,37000.0,1467.0,7.0,25479.0,15140.0,1591.0,1295.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289594&DL=4508,Kia
2050,51800.0,157000.0,56410.0,919.0,8.0,27748.0,21784.0,1999.0,1540.0,152.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289804&DL=1015,Hyundai
2051,113800.0,80000.0,37000.0,1982.0,5.0,44212.0,28647.0,1499.0,1220.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253658&DL=3405&utm_content=SLeligible,MINI
2053,60588.0,96000.0,25525.0,1469.0,16.0,12490.0,18460.0,1497.0,1150.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281389&DL=4630&utm_content=SLeligible,Honda
2056,35000.0,130000.0,61010.0,516.0,9.0,21251.0,25411.0,1499.0,1360.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285313&DL=3079,BMW
2057,64800.0,78000.0,47501.0,1155.0,7.0,28035.0,19786.0,1591.0,1594.0,174.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277169&DL=1400&utm_content=SLeligible,Hyundai
2058,110000.0,100017.0,36000.0,1529.0,6.0,46428.0,37480.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289454&DL=3597,Mercedes-Benz
2059,192788.0,51000.0,32200.0,1739.0,6.0,95866.0,79422.0,2996.0,1705.0,384.0,https://www.sgcarmart.com/used_cars/info.php?ID=1217750&DL=3892&utm_content=SLeligible,Mercedes-Benz
2061,174800.0,32000.0,95901.0,2952.0,2.0,109120.0,39941.0,1499.0,1435.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1251666&DL=1339&utm_content=SLeligible,BMW
2063,103800.0,77000.0,38039.0,1130.0,7.0,49336.0,43266.0,3778.0,2010.0,311.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274136&DL=3210&utm_content=SLeligible,Hyundai
2064,103800.0,177000.0,32914.0,2313.0,14.0,20975.0,62331.0,2979.0,1700.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1234423&DL=4457&utm_content=SLeligible,BMW
2066,90800.0,133000.0,54000.0,1132.0,7.0,46609.0,38367.0,1595.0,1505.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287422&DL=2189,Mercedes-Benz
2068,43800.0,112581.0,49156.0,760.0,9.0,21540.0,18393.0,1797.0,1350.0,140.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289280&DL=4162,Toyota
2069,68500.0,83000.0,29485.0,1977.0,16.0,16083.0,24443.0,1497.0,1115.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267443&DL=4184&utm_content=SLeligible,Honda
2070,66800.0,63000.0,38039.0,1527.0,6.0,28484.0,17927.0,1496.0,1329.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267863&DL=4048&utm_content=SLeligible,Mazda
2071,176888.0,75023.0,107652.0,3132.0,12.0,92846.0,111239.0,4691.0,1880.0,453.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289955&DL=3801&utm_content=SLeligible,Maserati
2075,39800.0,110000.0,46009.0,732.0,8.0,17684.0,19095.0,1496.0,1324.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289783&DL=1400,Mazda
2078,82800.0,62000.0,32309.0,2012.0,5.0,30432.0,16665.0,1598.0,1205.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284052&DL=1360,Nissan
2079,47800.0,83000.0,49602.0,760.0,8.0,24314.0,21879.0,1999.0,1540.0,152.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289960&DL=2440,Hyundai
2081,128800.0,57000.0,31809.0,1709.0,6.0,43168.0,34521.0,1984.0,1408.0,226.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267878&DL=3415&utm_content=SLeligible,Volkswagen
2082,77800.0,110000.0,37502.0,2008.0,15.0,20775.0,44724.0,1984.0,1740.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1233980&DL=4078&utm_content=SLeligible,Audi
2084,63800.0,98670.0,39241.0,1491.0,10.0,39047.0,18544.0,1598.0,1205.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289392&DL=2793&utm_content=SLeligible,Toyota
2085,98988.0,77000.0,41361.0,2005.0,6.0,42411.0,24316.0,1395.0,1375.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1245539&DL=2870&utm_content=SLeligible,SEAT
2088,185800.0,32000.0,88000.0,2834.0,3.0,93541.0,33484.0,1984.0,1678.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289380&DL=1000&utm_content=SLeligible,Volkswagen
2089,115500.0,30000.0,53709.0,2772.0,3.0,55232.0,19159.0,1598.0,1315.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289132&DL=3287,Toyota
2090,146800.0,45883.0,45012.0,2407.0,4.0,61221.0,35456.0,1499.0,1430.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1254841&DL=2792&utm_content=SLeligible,BMW
2091,44800.0,110000.0,60001.0,584.0,9.0,25605.0,29559.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288938&DL=1089,Toyota
2094,96800.0,66000.0,32900.0,1643.0,6.0,41989.0,33319.0,1499.0,1490.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279493&DL=1193&utm_content=SLeligible,BMW
2095,80800.0,69000.0,37620.0,1490.0,5.0,31300.0,18619.0,1998.0,1515.0,162.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288987&DL=3163,Mazda
2097,99800.0,140000.0,47316.0,2557.0,13.0,33290.0,48879.0,1796.0,1550.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1262543&DL=4481&utm_content=SLeligible,Mercedes-Benz
2098,49800.0,154000.0,36888.0,1552.0,16.0,15806.0,38910.0,1995.0,1390.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287337&DL=4655&utm_content=SLeligible,BMW
2100,57800.0,103000.0,48209.0,739.0,8.0,30760.0,25901.0,1969.0,1470.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1247325&DL=3276&utm_content=SLeligible,Volvo
2101,57800.0,129996.0,57010.0,799.0,8.0,34971.0,32285.0,2356.0,1855.0,172.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285970&DL=3475,Honda
2103,63800.0,140117.0,33377.0,1616.0,16.0,14814.0,30422.0,2362.0,1770.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1261219&DL=1194&utm_content=SLeligible,Toyota
2104,132788.0,93000.0,95025.0,2983.0,12.0,77738.0,30804.0,1998.0,1259.0,197.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287162&DL=4398&utm_content=SLeligible,Toyota
2105,51800.0,141000.0,25727.0,1469.0,16.0,12518.0,18224.0,1498.0,1110.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274962&DL=3602&utm_content=SLeligible,Nissan
2111,109800.0,90970.0,50000.0,1245.0,7.0,55576.0,47849.0,1999.0,1660.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283014&DL=2754,Jaguar
2113,29400.0,93451.0,19922.0,365.0,14.0,7434.0,30317.0,1598.0,1405.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265300&DL=3381&utm_content=SLeligible,MINI
2114,103800.0,84596.0,43102.0,1857.0,5.0,50908.0,33189.0,1598.0,1430.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289930&DL=1054,Peugeot
2115,121888.0,89661.0,53001.0,764.0,8.0,53105.0,50358.0,1991.0,1555.0,375.0,https://www.sgcarmart.com/used_cars/info.php?ID=1263186&DL=3801&utm_content=SLeligible,Mercedes-Benz
2116,52800.0,50000.0,42088.0,948.0,8.0,22787.0,19491.0,1597.0,1249.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289689&DL=2251,Honda
2117,35800.0,139000.0,56001.0,577.0,9.0,19842.0,19589.0,1598.0,1205.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289204&DL=4074,Toyota
2119,98800.0,32700.0,36000.0,2074.0,5.0,31875.0,15160.0,1995.0,1489.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1244658&DL=2804&utm_content=SLeligible,Subaru
2120,62888.0,112000.0,38941.0,1553.0,6.0,28458.0,16802.0,1498.0,1068.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1254785&DL=1351&utm_content=SLeligible,Honda
2121,162800.0,69000.0,39000.0,1581.0,7.0,57754.0,47376.0,2494.0,2055.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267486&DL=1091&utm_content=SLeligible,Toyota
2122,117777.0,120000.0,54000.0,762.0,7.0,56631.0,53252.0,1998.0,1540.0,248.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265233&DL=2689&utm_content=SLeligible,BMW
2123,25800.0,121000.0,56001.0,521.0,9.0,18003.0,17557.0,1390.0,1417.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284601&DL=4481,Volkswagen
2124,52800.0,153000.0,29670.0,1643.0,16.0,13551.0,11446.0,1339.0,1010.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265075&DL=1339&utm_content=SLeligible,Honda
2127,78800.0,76000.0,57501.0,827.0,9.0,60548.0,59541.0,3604.0,1972.0,281.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274799&DL=2855&utm_content=SLeligible,Chrysler
2129,20800.0,134000.0,17600.0,548.0,15.0,5314.0,18428.0,1497.0,1150.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289646&DL=3271&utm_content=SLeligible,Honda
2130,51300.0,119000.0,62140.0,519.0,9.0,29927.0,36168.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289272&DL=1028,Mercedes-Benz
2131,36800.0,63500.0,55100.0,820.0,8.0,19540.0,17194.0,1496.0,1079.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288699&DL=4031,Mazda
2132,63888.0,108000.0,32699.0,1552.0,6.0,24130.0,14456.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282297&DL=3451,Hyundai
2134,95800.0,124494.0,36000.0,1523.0,6.0,39633.0,30808.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287181&DL=1368,Toyota
2135,122800.0,128000.0,31933.0,1460.0,16.0,15547.0,45614.0,1998.0,1550.0,276.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290376&DL=3283&utm_content=SLeligible,Mitsubishi
2137,145800.0,108000.0,54616.0,1131.0,9.0,98461.0,85246.0,2979.0,1850.0,325.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274237&DL=1111&utm_content=SLeligible,Maserati
2138,191000.0,42500.0,36001.0,2008.0,5.0,67346.0,50668.0,1991.0,1785.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1211532&DL=1000&utm_content=SLeligible,Mercedes-Benz
2144,40800.0,110000.0,54901.0,978.0,8.0,20702.0,16689.0,1496.0,1331.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287816&DL=3722,Mazda
2145,118800.0,124000.0,37605.0,1490.0,7.0,42728.0,33429.0,1984.0,1421.0,285.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289913&DL=3906,SEAT
2149,55800.0,33000.0,46489.0,1188.0,7.0,23553.0,17741.0,1496.0,1329.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288998&DL=1089,Mazda
2150,49800.0,110200.0,50089.0,637.0,9.0,24457.0,29606.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276806&DL=2332&utm_content=SLeligible,Toyota
2152,178800.0,71000.0,39728.0,1918.0,5.0,68300.0,50668.0,1991.0,1785.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1245012&DL=2448&utm_content=SLeligible,Mercedes-Benz
2153,41800.0,98200.0,51010.0,764.0,8.0,24945.0,22699.0,2498.0,1684.0,172.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287035&DL=2389,Subaru
2155,30800.0,97000.0,67601.0,374.0,10.0,17735.0,19315.0,1598.0,1225.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1236232&DL=1079,Honda
2156,29800.0,120000.0,55889.0,580.0,9.0,14301.0,19464.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273358&DL=3415&utm_content=SLeligible,Honda
2158,56800.0,128000.0,39563.0,1858.0,16.0,20258.0,35066.0,2354.0,1550.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282850&DL=3048&utm_content=SLeligible,Honda
2162,66888.0,128269.0,33018.0,1493.0,16.0,16355.0,63440.0,4293.0,1775.0,281.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268165&DL=3801&utm_content=SLeligible,Lexus
2163,109800.0,88000.0,47010.0,2654.0,3.0,37958.0,18862.0,1598.0,1280.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289097&DL=2757,Hyundai
2164,50800.0,78000.0,36233.0,1134.0,8.0,18211.0,20390.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290167&DL=4334,Honda
2167,81500.0,55868.0,39000.0,1099.0,6.0,30323.0,22304.0,1998.0,1480.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284526&DL=4309,Mitsubishi
2168,39800.0,73600.0,50889.0,1007.0,8.0,17109.0,17672.0,999.0,1140.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282138&DL=2804,SEAT
2169,47800.0,96000.0,56410.0,919.0,8.0,26222.0,19955.0,1798.0,1360.0,140.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279326&DL=4332&utm_content=SLeligible,Toyota
2171,141800.0,43000.0,33301.0,1826.0,6.0,48140.0,32854.0,1496.0,1680.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269980&DL=3892&utm_content=SLeligible,Honda
2172,159988.0,80000.0,32551.0,1552.0,6.0,54525.0,47119.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1261610&DL=3184&utm_content=SLeligible,Toyota
2173,38988.0,161000.0,41994.0,1307.0,16.0,15198.0,14574.0,1496.0,1160.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289216&DL=3642&utm_content=SLeligible,Honda
2174,29000.0,110000.0,75000.0,395.0,9.0,18856.0,22432.0,2488.0,1513.0,189.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288807&DL=3456,Mazda
2175,120800.0,5500.0,72996.0,3070.0,5.0,67815.0,22446.0,1496.0,1130.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1207108&DL=2096&utm_content=SLeligible,Honda
2178,78888.0,89837.0,39001.0,1130.0,7.0,34257.0,26392.0,1498.0,1324.0,170.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289210&DL=4642,Honda
2181,143800.0,28000.0,32801.0,2227.0,5.0,43475.0,27965.0,1332.0,1375.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267883&DL=3405&utm_content=SLeligible,Mercedes-Benz
2183,117500.0,64600.0,48010.0,1833.0,5.0,55903.0,35730.0,1499.0,1430.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282139&DL=2029,BMW
2185,181000.0,96000.0,32429.0,1589.0,6.0,81924.0,69278.0,2998.0,1810.0,355.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282665&DL=1000&utm_content=SLeligible,BMW
2186,106800.0,66500.0,28589.0,1891.0,5.0,35931.0,25738.0,1595.0,1435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1264914&DL=1000&utm_content=SLeligible,Mercedes-Benz
2187,53800.0,125000.0,25525.0,1467.0,15.0,12546.0,18475.0,1497.0,1110.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1222332&DL=4465&utm_content=SLeligible,Honda
2189,102800.0,48600.0,32200.0,1700.0,6.0,33559.0,24339.0,1997.0,1626.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281628&DL=1127,Nissan
2191,66800.0,173000.0,33568.0,1856.0,14.0,20058.0,21745.0,2359.0,1838.0,171.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258829&DL=3750&utm_content=SLeligible,Kia
2192,53888.0,75000.0,60101.0,455.0,9.0,29041.0,33037.0,1997.0,1680.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271177&DL=1027&utm_content=SLeligible,BMW
2193,121800.0,30000.0,41101.0,2408.0,5.0,51317.0,28710.0,1798.0,1480.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289941&DL=3163,Volkswagen
2194,79500.0,89450.0,47112.0,1335.0,7.0,35055.0,28815.0,1595.0,1430.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285708&DL=4228,Mercedes-Benz
2195,70300.0,92238.0,61103.0,608.0,9.0,42079.0,47057.0,1998.0,1755.0,234.0,https://www.sgcarmart.com/used_cars/info.php?ID=1198234&DL=2494&utm_content=SLeligible,Lexus
2198,91000.0,98000.0,31307.0,1618.0,6.0,33930.0,26140.0,1395.0,1320.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284086&DL=1000&utm_content=SLeligible,Audi
2199,175000.0,65000.0,38602.0,1946.0,6.0,59840.0,42973.0,2493.0,1980.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271605&DL=3446&utm_content=SLeligible,Toyota
2200,84800.0,105000.0,34935.0,2342.0,14.0,22550.0,41951.0,1999.0,1760.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1237186&DL=1238&utm_content=SLeligible,Volvo
2201,75900.0,100700.0,32000.0,2044.0,5.0,23259.0,16826.0,1318.0,1052.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289686&DL=1000&utm_content=SLeligible,Honda
2202,79800.0,127000.0,38216.0,2379.0,14.0,24950.0,38917.0,1796.0,1495.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267620&DL=3004&utm_content=SLeligible,Mercedes-Benz
2203,27800.0,138300.0,56989.0,583.0,9.0,12227.0,18320.0,1199.0,975.0,80.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258863&DL=1339&utm_content=SLeligible,Citroen
2204,72800.0,102000.0,25000.0,1679.0,7.0,28454.0,22979.0,999.0,1225.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277039&DL=3089&utm_content=SLeligible,SEAT
2206,45000.0,92000.0,55089.0,372.0,9.0,21542.0,20465.0,1998.0,1664.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289467&DL=2927,Mazda
2207,66800.0,142000.0,35416.0,1831.0,15.0,20939.0,32108.0,2035.0,1315.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284600&DL=4457&utm_content=SLeligible,Mercedes-Benz
2208,32800.0,154492.0,51301.0,369.0,9.0,16887.0,18454.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286119&DL=2547,Nissan
2209,92800.0,17088.0,33000.0,2289.0,5.0,27656.0,19137.0,996.0,970.0,96.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286923&DL=1268,Toyota
2210,96000.0,84000.0,57414.0,1314.0,7.0,49452.0,37274.0,1998.0,1620.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283258&DL=1000&utm_content=SLeligible,Lexus
2211,82800.0,43043.0,25000.0,1496.0,6.0,25296.0,18515.0,1591.0,1287.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288918&DL=2303,Kia
2212,98000.0,93000.0,55414.0,1125.0,7.0,47646.0,39136.0,1969.0,1858.0,250.0,https://www.sgcarmart.com/used_cars/info.php?ID=1238826&DL=3507&utm_content=SLeligible,Volvo
2213,98800.0,80690.0,48109.0,1311.0,7.0,46284.0,37239.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260425&DL=1340&utm_content=SLeligible,Mercedes-Benz
2214,145777.0,78000.0,35001.0,2288.0,5.0,55085.0,37171.0,1332.0,1445.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271479&DL=3648&utm_content=SLeligible,Mercedes-Benz
2215,99800.0,68300.0,38600.0,1492.0,6.0,40434.0,30808.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1245621&DL=3911&utm_content=SLeligible,Toyota
2216,149800.0,76590.0,36667.0,1469.0,6.0,70288.0,57667.0,1997.0,1781.0,246.0,https://www.sgcarmart.com/used_cars/info.php?ID=1252002&DL=4332&utm_content=SLeligible,Jaguar
2217,49800.0,140000.0,57002.0,855.0,8.0,30906.0,29773.0,1798.0,1480.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289074&DL=2171,Volkswagen
2220,168555.0,84000.0,35403.0,1460.0,6.0,58861.0,48189.0,2494.0,2045.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285778&DL=3368,Toyota
2221,15888.0,104000.0,66010.0,274.0,10.0,7546.0,14943.0,1198.0,1080.0,96.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284239&DL=3456,Nissan
2223,89888.0,148000.0,57903.0,910.0,8.0,53958.0,52106.0,1991.0,1605.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288439&DL=1000&utm_content=SLeligible,Mercedes-Benz
2225,29800.0,110000.0,59889.0,546.0,9.0,18436.0,16843.0,1362.0,1650.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278129&DL=2626&utm_content=SLeligible,Chevrolet
2227,84800.0,108000.0,33199.0,1826.0,6.0,32658.0,20904.0,1199.0,1317.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267968&DL=3647&utm_content=SLeligible,Citroen
2229,64800.0,98000.0,36001.0,1314.0,7.0,25822.0,19726.0,1597.0,1249.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275781&DL=1277&utm_content=SLeligible,Honda
2230,30800.0,96000.0,57301.0,554.0,9.0,16435.0,18413.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269835&DL=3933&utm_content=SLeligible,Nissan
2231,136800.0,51000.0,37900.0,2069.0,5.0,50659.0,33352.0,1332.0,1385.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1153073&DL=4074&utm_content=SLeligible,Mercedes-Benz
2233,91888.0,44000.0,27000.0,1855.0,6.0,33746.0,24707.0,1395.0,1270.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1240805&DL=4125&utm_content=SLeligible,Volkswagen
2234,67800.0,109000.0,52600.0,739.0,8.0,39075.0,34304.0,1991.0,1644.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274477&DL=3043&utm_content=SLeligible,Infiniti
2235,43998.0,93019.0,53000.0,888.0,8.0,19647.0,20844.0,1198.0,1175.0,100.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290197&DL=3382,MINI
2236,84388.0,113500.0,46502.0,763.0,8.0,42283.0,44327.0,1991.0,1480.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286585&DL=4031,Mercedes-Benz
2237,41800.0,82000.0,53694.0,790.0,8.0,17921.0,20163.0,1496.0,1320.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290207&DL=3283,Toyota
2239,27800.0,107568.0,56001.0,548.0,9.0,16991.0,14965.0,1591.0,1292.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289956&DL=1026,Hyundai
2243,93888.0,65000.0,57002.0,855.0,8.0,48689.0,47372.0,1998.0,1540.0,248.0,https://www.sgcarmart.com/used_cars/info.php?ID=1237788&DL=2984&utm_content=SLeligible,BMW
2244,300000.0,23777.0,115001.0,2928.0,2.0,145859.0,45545.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278193&DL=2356&utm_content=SLeligible,Toyota
2245,180800.0,31058.0,112001.0,3044.0,4.0,123497.0,33963.0,1984.0,1790.0,217.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281792&DL=4609,Volkswagen
2246,85800.0,157000.0,34935.0,2342.0,14.0,22550.0,34263.0,1984.0,1339.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290117&DL=3546&utm_content=SLeligible,Volkswagen
2247,60800.0,34322.0,15699.0,1617.0,6.0,11163.0,15864.0,1318.0,1052.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289159&DL=1015,Honda
2248,58998.0,112105.0,57903.0,857.0,8.0,32516.0,31772.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289099&DL=3382,Toyota
2249,74800.0,80400.0,55501.0,1005.0,8.0,38654.0,37019.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287217&DL=2440,Mercedes-Benz
2250,89800.0,105577.0,33900.0,1527.0,7.0,41681.0,33755.0,1499.0,1425.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289423&DL=4517,BMW
2251,67800.0,82000.0,25920.0,1730.0,6.0,15964.0,15093.0,1317.0,1030.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276835&DL=1193&utm_content=SLeligible,Honda
2253,161800.0,34233.0,99010.0,2920.0,2.0,112038.0,36799.0,1499.0,1375.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287733&DL=3350,BMW
