,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
3491,https://www.sgcarmart.com/used_cars/info.php?ID=1277627&DL=1400,Hyundai,69800,13660,10-Oct-2018,85000,2018,738,Auto,23188,13/03/2024,14515,14515,28457,1646,1591,1345,2,Mid-Sized Sedan
3492,https://www.sgcarmart.com/used_cars/info.php?ID=1278059&DL=2485,Volvo,48800,15710,25-May-2016,85800,2016,1176,Auto,28350,13/03/2024,26121,28570,51010,791,1969,1672,1,Luxury Sedan
3493,https://www.sgcarmart.com/used_cars/info.php?ID=1278901&DL=2952,Toyota,110300,17950,31-May-2019,113000,2019,1198,Auto,47185,13/03/2024,29506,33309,42564,1892,1987,1530,1,SUV
3494,https://www.sgcarmart.com/used_cars/info.php?ID=1216445&DL=2277&utm_content=SLeligible,Mazda,48800,14620,24-Oct-2016,92800,2016,1210,Auto,27817,13/03/2024,20840,21176,58201,940,1998,1535,1,MPV
3495,https://www.sgcarmart.com/used_cars/info.php?ID=1254218&DL=2454&utm_content=SLeligible,Toyota,146800,14820,06-Dec-2023,75,2021,,Auto,110858,13/03/2024,,,110001,3527,1196,1060,1,SUV
3496,https://www.sgcarmart.com/used_cars/info.php?ID=1278547&DL=2010&utm_content=SLeligible,Toyota,143988,,N.A.,80,Auto,504,,,13/03/2024,,,,,1190,1245,,SUV
3497,https://www.sgcarmart.com/used_cars/info.php?ID=1196645&DL=2277&utm_content=SLeligible,BMW,47800,17860,25-Feb-2016,118400,2015,684,Auto,21730,13/03/2024,27737,25832,44001,396,1499,1425,2,Luxury Sedan
3498,https://www.sgcarmart.com/used_cars/info.php?ID=1278464&DL=3860,Renault,25900,15450,30-Apr-2015,,2015,1048,Auto,16939,13/03/2024,,,67601,401,1461,1522,4,MPV
3499,https://www.sgcarmart.com/used_cars/info.php?ID=1265614&DL=4595,Mercedes-Benz,41500,27960,23-Jan-2015,98512,2014,1202,Auto,23866,13/03/2024,37668,34736,75289,9,1991,1465,3,Luxury Sedan
3500,https://www.sgcarmart.com/used_cars/info.php?ID=1278519&DL=4554&utm_content=SLeligible,Volkswagen,77800,10910,12-Oct-2011,,2011,806,Auto,30166,13/03/2024,26821,26821,42283,2592,1390,1285,6,Sports Car
3501,https://www.sgcarmart.com/used_cars/info.php?ID=1268645&DL=4558&utm_content=SLeligible,Audi,201800,28880,16-Jul-2019,38000,2019,2380,Auto,93980,13/03/2024,68326,94987,42564,1947,2995,1945,2,SUV
3502,https://www.sgcarmart.com/used_cars/info.php?ID=1217418&DL=3405&utm_content=SLeligible,Audi,63800,17800,30-Nov-2016,115000,2016,624,Auto,33730,13/03/2024,27806,30929,56000,976,1395,1480,3,SUV
3503,https://www.sgcarmart.com/used_cars/info.php?ID=1279070&DL=1000&utm_content=SLeligible,Porsche,78000,15190,14-Aug-2009,230000,2009,4983,Auto,18181,13/03/2024,84001,84001,35411,1862,3598,2245,3,SUV
3504,https://www.sgcarmart.com/used_cars/info.php?ID=1238240&DL=2792&utm_content=SLeligible,BMW,127800,18870,29-Nov-2019,34781,2019,684,Auto,52803,13/03/2024,34226,39917,40009,2070,1499,1430,2,SUV
3505,https://www.sgcarmart.com/used_cars/info.php?ID=1276152&DL=2178,Volvo,175800,20370,18-Nov-2021,56000,2021,672,Auto,90106,13/03/2024,,,79601,2799,1477,1757,1,SUV
3506,https://www.sgcarmart.com/used_cars/info.php?ID=1234900&DL=3318&utm_content=SLeligible,Mercedes-Benz,182800,18270,23-Oct-2013,149000,2013,1322,Auto,,13/03/2024,54383,69890,,0,1991,1555,2,Sports Car
3507,https://www.sgcarmart.com/used_cars/info.php?ID=1079858&DL=2010&utm_content=SLeligible,Toyota,147988,,N.A.,50,Auto,,"$21,000",,13/03/2024,21000,,,,1196,,,SUV
3508,https://www.sgcarmart.com/used_cars/info.php?ID=1272813&DL=3845&utm_content=SLeligible,Mitsubishi,39800,12780,25-Apr-2007,,2007,1101,Manual,15647,13/03/2024,11524,12677,50230,1126,1584,1157,5,Mid-Sized Sedan
3509,https://www.sgcarmart.com/used_cars/info.php?ID=1278129&DL=2626,Chevrolet,31800,14340,30-Oct-2015,110000,2015,604,Auto,19026,13/03/2024,16843,16843,59889,581,1362,1650,2,SUV
3510,https://www.sgcarmart.com/used_cars/info.php?ID=1263937&DL=4609&utm_content=SLeligible,Mazda,44800,13550,20-Feb-2017,84538,2017,682,Auto,20596,13/03/2024,14951,9951,49751,766,1496,1310,3,Mid-Sized Sedan
3511,https://www.sgcarmart.com/used_cars/info.php?ID=1240409&DL=3283&utm_content=SLeligible,Mazda,66800,15370,26-Dec-2017,115000,2017,1210,Auto,32924,13/03/2024,17222,17222,57390,1367,1998,1532,3,MPV
3512,https://www.sgcarmart.com/used_cars/info.php?ID=1273973&DL=4074&utm_content=SLeligible,Honda,81000,19450,12-May-2008,,2007,1815,Manual,16121,13/03/2024,22536,22536,38712,1498,1998,1390,,Sports Car
3513,https://www.sgcarmart.com/used_cars/info.php?ID=1237124&DL=2217&utm_content=SLeligible,Honda,67800,15500,08-Dec-2017,90000,2017,742,Auto,28854,13/03/2024,19726,19726,42902,1339,1597,1249,2,Mid-Sized Sedan
3514,https://www.sgcarmart.com/used_cars/info.php?ID=1266091&DL=3495&utm_content=SLeligible,Honda,32800,15110,22-Jan-2016,139000,2015,578,Auto,13532,13/03/2024,14382,9382,45002,373,1318,1040,2,Hatchback
3515,https://www.sgcarmart.com/used_cars/info.php?ID=1233152&DL=3321&utm_content=SLeligible,Audi,153800,30280,28-Nov-2017,74000,2017,2380,Auto,72483,13/03/2024,61655,82979,49996,1339,2995,1945,4,SUV
3516,https://www.sgcarmart.com/used_cars/info.php?ID=1272434&DL=2793,Mazda,77800,16610,29-Mar-2018,47220,2017,1210,Auto,32694,13/03/2024,20920,21288,44000,1465,1998,1472,1,Luxury Sedan
3517,https://www.sgcarmart.com/used_cars/info.php?ID=1264039&DL=3350&utm_content=SLeligible,MINI,222800,20910,21-Jun-2023,2564,2023,1210,Auto,132093,13/03/2024,45036,57569,125000,3382,1998,1275,1,Sports Car
3518,https://www.sgcarmart.com/used_cars/info.php?ID=1278556&DL=3137&utm_content=SLeligible,Mercedes-Benz,64800,12830,07-Oct-2009,,2009,1113,Auto,12895,13/03/2024,36983,36983,25525,1833,1597,1500,5,Luxury Sedan
3519,https://www.sgcarmart.com/used_cars/info.php?ID=1260432&DL=3546&utm_content=SLeligible,Honda,74800,14710,14-Nov-2018,,2018,682,Auto,23071,13/03/2024,,,32900,1700,1496,1140,1,Hatchback
3520,https://www.sgcarmart.com/used_cars/info.php?ID=1276442&DL=3602,Mercedes-Benz,135800,18500,25-Aug-2020,55585,2019,586,Auto,44577,13/03/2024,29187,32862,30890,2341,1332,1405,2,Hatchback
3521,https://www.sgcarmart.com/used_cars/info.php?ID=1278175&DL=3989,Honda,75800,15300,07-Aug-2018,80000,2018,684,Auto,26192,13/03/2024,16850,16850,32699,1584,1498,1088,1,Hatchback
3522,https://www.sgcarmart.com/used_cars/info.php?ID=1268738&DL=2191&utm_content=SLeligible,Volkswagen,36000,13700,06-Jan-2016,121000,2015,620,Auto,22083,13/03/2024,21584,22218,54301,638,1390,1417,4,Mid-Sized Sedan
3523,https://www.sgcarmart.com/used_cars/info.php?ID=1278965&DL=2014,Honda,34800,13400,08-Jun-2016,164958,2016,682,Auto,15995,13/03/2024,19704,9704,45504,795,1496,1190,3,SUV
3524,https://www.sgcarmart.com/used_cars/info.php?ID=1263647&DL=2870&utm_content=SLeligible,Nissan,105988,13200,31-Jul-2021,25000,2020,742,Auto,47465,13/03/2024,17007,17007,47010,2682,1598,1205,1,Mid-Sized Sedan
3525,https://www.sgcarmart.com/used_cars/info.php?ID=1273645&DL=3447&utm_content=SLeligible,Toyota,50800,10690,12-Dec-2008,154000,2008,1113,Auto,13098,13/03/2024,16084,16084,27571,1708,1598,1195,2,Mid-Sized Sedan
3526,https://www.sgcarmart.com/used_cars/info.php?ID=1235400&DL=4536&utm_content=SLeligible,Maserati,157800,20440,03-Jan-2012,89000,2011,5632,Auto,51254,13/03/2024,100834,100834,66387,2802,4244,1880,3,Sports Car
3527,https://www.sgcarmart.com/used_cars/info.php?ID=1273728&DL=4398,Skoda,92800,12890,31-Aug-2020,48000,2019,624,Auto,38152,13/03/2024,18870,18870,37102,2347,1395,1289,3,Mid-Sized Sedan
3528,https://www.sgcarmart.com/used_cars/info.php?ID=1257704&DL=2080&utm_content=SLeligible,BMW,121821,18130,16-Sep-2011,,2010,3097,Auto,26892,13/03/2024,52151,52151,40014,2437,2996,1730,6,Luxury Sedan
3529,https://www.sgcarmart.com/used_cars/info.php?ID=1235360&DL=2029&utm_content=SLeligible,Hyundai,67800,16920,28-Aug-2017,69100,2017,1212,Auto,30878,13/03/2024,18565,18565,54405,1249,1999,1540,2,SUV
3530,https://www.sgcarmart.com/used_cars/info.php?ID=1278367&DL=4140,Honda,199800,20060,06-Oct-2023,,2023,1204,Auto,151468,13/03/2024,,,146002,3467,1993,1840,1,MPV
3531,https://www.sgcarmart.com/used_cars/info.php?ID=1270346&DL=3456&utm_content=SLeligible,Mazda,75000,13980,24-Dec-2018,49000,2018,682,Auto,23581,13/03/2024,16261,16261,25501,1730,1496,1329,1,Hatchback
3532,https://www.sgcarmart.com/used_cars/info.php?ID=1272483&DL=1000&utm_content=SLeligible,Hyundai,29888,13430,04-Jun-2011,,2011,959,Auto,10071,13/03/2024,13976,13976,22636,791,1591,1267,3,Mid-Sized Sedan
3533,https://www.sgcarmart.com/used_cars/info.php?ID=1251421&DL=1000,Audi,219999,155400,28-Nov-2014,27277,2013,4206,Auto,114904,13/03/2024,137479,219463,72890,244,4163,1760,4,Sports Car
3534,https://www.sgcarmart.com/used_cars/info.php?ID=1241560&DL=2239&utm_content=SLeligible,Maserati,189800,28850,10-Oct-2018,130000,2018,3366,Auto,95113,13/03/2024,,,32552,1646,2987,2205,1,SUV
3535,https://www.sgcarmart.com/used_cars/info.php?ID=1242396&DL=4466&utm_content=SLeligible,Mercedes-Benz,239800,23970,12-Jun-2014,8700,2014,3164,Auto,,13/03/2024,,,,0,3498,1945,1,Luxury
3536,https://www.sgcarmart.com/used_cars/info.php?ID=1244067&DL=3975&utm_content=SLeligible,McLaren,738000,87550,03-Aug-2020,18500,2018,3940,Auto,289995,13/03/2024,213811,356860,34989,2310,3994,1419,2,Sports Car
3537,https://www.sgcarmart.com/used_cars/info.php?ID=1253477&DL=2626,Honda,37800,20100,22-Apr-2015,128000,2015,1630,Auto,24704,13/03/2024,27926,31097,68668,403,2356,1855,1,MPV
3538,https://www.sgcarmart.com/used_cars/info.php?ID=1273255&DL=2341,BMW,49800,16440,17-Jun-2016,,2016,1082,Auto,27315,13/03/2024,,,53694,823,1496,1480,1,MPV
3539,https://www.sgcarmart.com/used_cars/info.php?ID=1226682&DL=4427&utm_content=SLeligible,BYD,53000,14080,14-Aug-2017,,2017,743,Auto,22301,13/03/2024,,,46778,1245,,2420,5,Hatchback
3540,https://www.sgcarmart.com/used_cars/info.php?ID=1277816&DL=2140,Mitsubishi,99800,17100,14-Jun-2019,80000,2019,1210,Auto,37588,13/03/2024,19919,19919,43102,1915,1998,1480,2,SUV
3541,https://www.sgcarmart.com/used_cars/info.php?ID=1256530&DL=3662&utm_content=SLeligible,Porsche,136800,20100,18-Jan-2011,140000,2010,4665,Auto,27708,13/03/2024,111720,111720,40714,2468,3605,1760,5,Sports Car
3542,https://www.sgcarmart.com/used_cars/info.php?ID=1256155&DL=2754&utm_content=SLeligible,Jaguar,285800,27530,19-Jun-2023,8000,2022,1210,Auto,138890,13/03/2024,46898,61107,124002,3380,1997,1832,1,SUV
3543,https://www.sgcarmart.com/used_cars/info.php?ID=1278232&DL=2965,Toyota,120888,24850,12-Jul-2018,65000,2018,974,Auto,31951,13/03/2024,,,31000,1558,1797,1610,1,MPV
3544,https://www.sgcarmart.com/used_cars/info.php?ID=1241563&DL=2976&utm_content=SLeligible,Porsche,225800,22570,05-Jan-2015,,2014,2382,Auto,,13/03/2024,84782,124608,,0,2997,1940,4,SUV
3545,https://www.sgcarmart.com/used_cars/info.php?ID=1275384&DL=2283,Subaru,79800,13330,31-Aug-2019,26000,2018,708,Auto,21242,13/03/2024,13812,13812,19901,1982,1995,1489,1,SUV
3546,https://www.sgcarmart.com/used_cars/info.php?ID=1254716&DL=4378&utm_content=SLeligible,Mercedes-Benz,155800,24280,22-Feb-2019,88670,2016,1202,Auto,66983,13/03/2024,55165,71297,34509,1498,1991,1605,1,Luxury Sedan
3547,https://www.sgcarmart.com/used_cars/info.php?ID=1252286&DL=2080&utm_content=SLeligible,Honda,118890,15250,29-Oct-2021,28000,2020,578,Auto,40376,13/03/2024,17459,5000,48002,2770,1317,1070,2,Hatchback
3548,https://www.sgcarmart.com/used_cars/info.php?ID=1239028&DL=4071&utm_content=SLeligible,Volkswagen,23800,13850,06-Jan-2011,,2010,868,Auto,6266,13/03/2024,25307,25307,18238,612,1390,1285,4,Sports Car
3549,https://www.sgcarmart.com/used_cars/info.php?ID=1261053&DL=1359,MINI,34888,,07-Aug-2014,,2013,742,Auto,19486,13/03/2024,33197,33476,68689,124,1598,1230,2,Sports Car
3550,https://www.sgcarmart.com/used_cars/info.php?ID=1238001&DL=4383&utm_content=SLeligible,Mazda,54000,13850,25-May-2017,104600,2016,1210,Auto,29583,13/03/2024,19442,19442,53001,1156,1998,1535,1,MPV
3551,https://www.sgcarmart.com/used_cars/info.php?ID=1275360&DL=3750&utm_content=SLeligible,Mercedes-Benz,44800,10650,28-May-2008,167000,2008,2694,Auto,16291,13/03/2024,54643,54643,38712,1524,2497,1605,6,Luxury Sedan
3552,https://www.sgcarmart.com/used_cars/info.php?ID=1278919&DL=4239,Volkswagen,52800,17590,23-Jun-2016,,2016,624,Auto,27530,13/03/2024,27506,25509,53694,829,1395,1383,1,Hatchback
3553,https://www.sgcarmart.com/used_cars/info.php?ID=1277690&DL=3745,Honda,76888,12680,14-Jan-2020,55000,2019,578,Auto,19770,13/03/2024,15592,5592,26667,1825,1317,1030,2,Hatchback
3554,https://www.sgcarmart.com/used_cars/info.php?ID=1260573&DL=3597&utm_content=SLeligible,Audi,80000,14380,27-Dec-2018,51027,2018,392,Auto,27765,13/03/2024,21577,22208,25501,1733,999,1275,2,Hatchback
3555,https://www.sgcarmart.com/used_cars/info.php?ID=1278738&DL=3137&utm_content=SLeligible,Toyota,36000,11500,17-May-2007,200000,2006,1026,Auto,15730,13/03/2024,15787,17366,50230,1132,1497,1110,,Hatchback
3556,https://www.sgcarmart.com/used_cars/info.php?ID=1277935&DL=1000&utm_content=SLeligible,BMW,133888,23870,23-May-2018,80840,2018,1210,Auto,63424,13/03/2024,53075,67535,38501,1529,1998,1540,2,Luxury Sedan
3557,https://www.sgcarmart.com/used_cars/info.php?ID=1278021&DL=2007,Honda,81800,13700,05-Dec-2019,35000,2019,578,Auto,23271,13/03/2024,16573,6573,32000,2066,1318,1052,1,Hatchback
3558,https://www.sgcarmart.com/used_cars/info.php?ID=1228180&DL=4386&utm_content=SLeligible,Rolls-Royce,2680,300760,09-Feb-2021,5000,2020,8250,Auto,935423,13/03/2024,683397,1202,49489,2196,6749,2720,2,Luxury Sedan
3559,https://www.sgcarmart.com/used_cars/info.php?ID=1267367&DL=1387&utm_content=SLeligible,Nissan,46800,15900,20-Jul-2016,61000,2016,976,Auto,24472,13/03/2024,18847,18847,56000,856,1798,1245,2,Mid-Sized Sedan
3560,https://www.sgcarmart.com/used_cars/info.php?ID=1278261&DL=2201&utm_content=SLeligible,Mercedes-Benz,70000,13990,23-Apr-2014,126000,2014,740,Auto,,13/03/2024,25050,17070,,1825,1595,1425,3,Hatchback
3561,https://www.sgcarmart.com/used_cars/info.php?ID=1278599&DL=3875&utm_content=SLeligible,BMW,160000,15990,30-Apr-2014,152000,2014,1210,Auto,,13/03/2024,47458,53442,,0,1997,1455,2,Luxury Sedan
3562,https://www.sgcarmart.com/used_cars/info.php?ID=1268572&DL=3381&utm_content=SLeligible,Mercedes-Benz,69800,13950,12-Nov-2014,,2014,740,Auto,,13/03/2024,22210,13094,,1825,1595,1395,3,Hatchback
3563,https://www.sgcarmart.com/used_cars/info.php?ID=1261941&DL=2029&utm_content=SLeligible,Honda,64300,16000,23-Jan-2018,,2017,682,Auto,19730,13/03/2024,,,42661,1104,1496,1190,2,Stationwagon
3564,https://www.sgcarmart.com/used_cars/info.php?ID=1278732&DL=3791&utm_content=SLeligible,BMW,83800,16750,28-Nov-2014,,2014,684,Auto,,13/03/2024,27800,20920,,1825,1499,1360,3,Hatchback
3565,https://www.sgcarmart.com/used_cars/info.php?ID=1248570&DL=2783&utm_content=SLeligible,Honda,73777,13520,18-Oct-2018,30196,2018,182,Auto,20147,13/03/2024,22256,23159,8556,1674,1496,1190,1,SUV
3566,https://www.sgcarmart.com/used_cars/info.php?ID=1228430&DL=4386&utm_content=SLeligible,Rolls-Royce,1280,,30-Apr-2021,8000,2018,8004,Auto,,13/03/2024,333792,572826,52309,2591,6592,2435,1,Sports Car
3567,https://www.sgcarmart.com/used_cars/info.php?ID=1249400&DL=2140&utm_content=SLeligible,Volkswagen,142800,17520,20-May-2021,33000,2020,624,Auto,68426,13/03/2024,29816,33743,60001,2621,1395,1660,2,SUV
3568,https://www.sgcarmart.com/used_cars/info.php?ID=1278475&DL=3214&utm_content=SLeligible,Audi,98800,9870,28-May-2014,180000,2014,624,Auto,,13/03/2024,28020,16228,,0,1395,1310,2,Luxury Sedan
3569,https://www.sgcarmart.com/used_cars/info.php?ID=1278121&DL=2962&utm_content=SLeligible,Toyota,52800,12840,23-Apr-2013,110350,2013,1331,Auto,45214,13/03/2024,24686,26561,54974,1499,1998,1445,3,Luxury Sedan
3570,https://www.sgcarmart.com/used_cars/info.php?ID=1278614&DL=1240,Honda,49800,18610,17-Dec-2015,150000,2015,1630,Auto,29490,13/03/2024,30033,34047,61103,638,2356,1855,2,MPV
3571,https://www.sgcarmart.com/used_cars/info.php?ID=1278730&DL=2870,Honda,73988,13050,16-Aug-2019,,2019,578,Auto,22498,13/03/2024,16316,6316,32725,1977,1317,1030,1,Hatchback
3572,https://www.sgcarmart.com/used_cars/info.php?ID=1275622&DL=1266&utm_content=SLeligible,Volkswagen,165800,16570,30-May-2014,85480,2014,1194,Auto,,13/03/2024,40258,48362,,0,1984,1420,2,Sports Car
3573,https://www.sgcarmart.com/used_cars/info.php?ID=1258810&DL=2493&utm_content=SLeligible,Peugeot,69800,16630,15-Dec-2017,69010,2017,508,Auto,27091,13/03/2024,23319,14647,46778,1366,1199,1270,2,SUV
3574,https://www.sgcarmart.com/used_cars/info.php?ID=1278101&DL=3292,Volvo,179800,21320,25-Oct-2021,30000,2021,1176,Auto,87132,13/03/2024,30493,34691,80210,2766,1969,1692,1,SUV
3575,https://www.sgcarmart.com/used_cars/info.php?ID=1260564&DL=1054&utm_content=SLeligible,BMW,126800,23730,26-Jun-2018,76171,2018,1210,Auto,50490,13/03/2024,41483,50077,36000,1552,1998,1660,2,SUV
3576,https://www.sgcarmart.com/used_cars/info.php?ID=1244782&DL=4419&utm_content=SLeligible,SEAT,105800,21650,02-Mar-2018,120000,2017,1194,Auto,41302,13/03/2024,34087,39722,39000,1132,1984,1421,4,Sports Car
3577,https://www.sgcarmart.com/used_cars/info.php?ID=1265836&DL=1400&utm_content=SLeligible,Mercedes-Benz,216800,21900,30-Jan-2023,18000,2022,586,Auto,107875,13/03/2024,37351,44292,84000,2926,1332,1550,1,SUV
3578,https://www.sgcarmart.com/used_cars/info.php?ID=1272736&DL=4337,Audi,114000,16760,30-Oct-2019,56000,2019,1194,Auto,52947,13/03/2024,33713,39199,41805,2041,1984,1480,2,Luxury Sedan
3579,https://www.sgcarmart.com/used_cars/info.php?ID=1191701&DL=1266&utm_content=SLeligible,Subaru,47800,15030,26-Oct-2016,96280,2016,1208,Auto,23997,13/03/2024,16858,16858,53001,942,1995,1566,4,SUV
3580,https://www.sgcarmart.com/used_cars/info.php?ID=1249438&DL=3008&utm_content=SLeligible,Toyota,143388,15890,23-May-2022,19000,2021,682,Auto,75399,13/03/2024,24435,26209,68001,2989,1496,1360,1,MPV
3581,https://www.sgcarmart.com/used_cars/info.php?ID=1232005&DL=3283&utm_content=SLeligible,Mercedes-Benz,76600,13790,09-Dec-2009,128000,2009,1461,Auto,21070,13/03/2024,60779,60779,37941,2012,1796,1575,,Sports Car
3582,https://www.sgcarmart.com/used_cars/info.php?ID=1266569&DL=4460&utm_content=SLeligible,Toyota,153888,29440,31-May-2018,96000,2018,1792,Auto,57646,13/03/2024,48192,59469,37989,1527,2494,2055,2,MPV
3583,https://www.sgcarmart.com/used_cars/info.php?ID=1265531&DL=2277,Volkswagen,39800,28980,22-Dec-2014,120000,2014,1194,Auto,22924,13/03/2024,34040,34656,72180,278,1984,1370,2,Sports Car
3584,https://www.sgcarmart.com/used_cars/info.php?ID=1269808&DL=1418&utm_content=SLeligible,Subaru,75800,15800,25-Jul-2018,89899,2018,1208,Auto,23087,13/03/2024,13642,13642,31000,1581,1995,1591,1,SUV
3585,https://www.sgcarmart.com/used_cars/info.php?ID=1245388&DL=3607,Porsche,190000,24050,27-Dec-1978,,1970,,Auto,4610,13/03/2024,,,6059,2772,1991,,,Sports Car
3586,https://www.sgcarmart.com/used_cars/info.php?ID=1278873&DL=2171,BMW,161800,25350,11-Mar-2019,92000,2018,1210,Auto,67589,13/03/2024,54663,70394,36667,1495,1998,1715,2,SUV
3587,https://www.sgcarmart.com/used_cars/info.php?ID=1279077&DL=4189,Toyota,17800,14630,01-Jun-2010,,2010,1039,Auto,3999,13/03/2024,16716,16716,16438,433,1598,1195,4,Mid-Sized Sedan
3588,https://www.sgcarmart.com/used_cars/info.php?ID=1278944&DL=2023&utm_content=SLeligible,Honda,64800,13090,23-Feb-2009,,2008,1110,Auto,12737,13/03/2024,20407,20407,25727,1499,1595,1220,1,Mid-Sized Sedan
3589,https://www.sgcarmart.com/used_cars/info.php?ID=1187308&DL=3298&utm_content=SLeligible,BMW,150800,22880,26-Feb-2019,109203,2017,1806,Auto,68993,13/03/2024,,,33689,1492,1995,1635,3,Luxury
3590,https://www.sgcarmart.com/used_cars/info.php?ID=1278413&DL=3137,Audi,51800,16140,30-Jul-2016,87000,2016,624,Auto,29757,13/03/2024,32034,26848,57390,856,1395,1450,2,Luxury Sedan
3591,https://www.sgcarmart.com/used_cars/info.php?ID=1244377&DL=3573&utm_content=SLeligible,Mercedes-Benz,185800,24690,14-Oct-2020,68000,2020,1734,Auto,61440,13/03/2024,,,40690,2400,1950,1810,1,Mid-Sized
3592,https://www.sgcarmart.com/used_cars/info.php?ID=1260750&DL=3464&utm_content=SLeligible,Honda,83888,13610,27-Feb-2020,,2019,578,Auto,23823,13/03/2024,15533,5533,32999,1858,1317,1030,1,Hatchback
3593,https://www.sgcarmart.com/used_cars/info.php?ID=1278018&DL=3359,Infiniti,106800,15910,30-Aug-2019,44000,2018,1202,Auto,50840,13/03/2024,34039,39655,38602,1981,1991,1656,1,Luxury Sedan
3594,https://www.sgcarmart.com/used_cars/info.php?ID=1225637&DL=2010&utm_content=SLeligible,Volkswagen,395988,35490,14-Aug-2023,90,2022,,Auto,211830,13/03/2024,,,126889,3435,,2486,1,MPV
3595,https://www.sgcarmart.com/used_cars/info.php?ID=1227438&DL=3811&utm_content=SLeligible,Toyota,68888,12450,23-Sep-2009,130650,2008,2457,Auto,20987,13/03/2024,27778,27778,37941,2014,2362,1600,5,SUV
3596,https://www.sgcarmart.com/used_cars/info.php?ID=1251747&DL=2080&utm_content=SLeligible,Honda,105800,12770,13-Apr-2022,26500,2020,578,Auto,46379,13/03/2024,15492,5000,52709,2920,1317,1070,1,Hatchback
3597,https://www.sgcarmart.com/used_cars/info.php?ID=1276582&DL=4457&utm_content=SLeligible,Honda,70800,12380,08-Dec-2009,143000,2008,1467,Auto,22384,13/03/2024,21855,21855,39129,2072,1799,1350,6,MPV
3598,https://www.sgcarmart.com/used_cars/info.php?ID=1278094&DL=2246,Hyundai,59800,16110,03-Oct-2017,120000,2017,732,Auto,20742,13/03/2024,,,49189,1284,1580,1370,2,Hatchback
3599,https://www.sgcarmart.com/used_cars/info.php?ID=1260490&DL=3287&utm_content=SLeligible,Kia,65000,17850,30-Nov-2016,120000,2016,2126,Auto,35153,13/03/2024,,,56410,976,2199,2039,1,SUV
3600,https://www.sgcarmart.com/used_cars/info.php?ID=1228770&DL=3100&utm_content=SLeligible,Hyundai,55800,11820,12-Dec-2008,130000,2008,1107,Auto,14006,13/03/2024,16943,16943,29670,1707,1591,1314,2,Hatchback
3601,https://www.sgcarmart.com/used_cars/info.php?ID=1274963&DL=1095,Honda,,,27-Feb-2015,,2014,1630,Auto,,13/03/2024,30422,34591,71921,33,2356,1855,1,MPV
